"DATA" "PLUV" "TMAX" "TMED" "TMIN" "UMID" "ANO"
"07/12/2000" 0 31.7 27.2 24.9 80.7 2000
"08/12/2000" 0 31.8 27.2 24.8 79.3 2000
"09/12/2000" 0 31.4 26.9 24 75.8 2000
"10/12/2000" 0 31 26.5 23.5 73.2 2000
"11/12/2000" 0 28.7 26 23.7 84.7 2000
"12/12/2000" 0.7 30.7 27.1 24.1 80.3 2000
"13/12/2000" 5.4 26.4 24.6 23.4 86.5 2000
"14/12/2000" 17.3 26.4 23.9 22.7 92.5 2000
"15/12/2000" 45.5 23.7 22.3 21.6 92.2 2000
"16/12/2000" 8.8 28.9 24.7 21.6 81.8 2000
"17/12/2000" 1.1 30.2 26.5 22.9 73 2000
"18/12/2000" 0.1 29.2 25.7 23.6 84 2000
"19/12/2000" 0.6 28.9 26.3 24.4 81.7 2000
"20/12/2000" 2.3 30.9 27.1 24.9 73 2000
"21/12/2000" 0 30.8 26 23.5 83.5 2000
"22/12/2000" 0 30 26.4 23.5 80.5 2000
"23/12/2000" 0 30.1 26.3 23.7 83.5 2000
"24/12/2000" 2.1 30.2 26.7 23.8 76.7 2000
"25/12/2000" 0 30.2 26.6 24 76.5 2000
"26/12/2000" 0 30.4 26.8 24.7 76.7 2000
"27/12/2000" 3.5 30 26.1 24 84.5 2000
"28/12/2000" 0.2 30.5 26.8 24 79.5 2000
"29/12/2000" 0 31.3 27.2 24.7 73.7 2000
"30/12/2000" 0 30.7 26.5 23.6 78.5 2000
"31/12/2000" 0 31.2 26.7 24.3 76.7 2000
"01/01/2001" 0 30.6 26.6 24 78.8 2001
"02/01/2001" 0.1 30.9 26.3 23.2 76.7 2001
"03/01/2001" 0 30.1 26.9 23.4 73.3 2001
"04/01/2001" 29.6 29.8 25.9 22.7 81.8 2001
"05/01/2001" 0.8 29.6 25.8 23.2 80.7 2001
"06/01/2001" 1.7 29.2 25.7 23.4 85.7 2001
"07/01/2001" 2.4 30.3 25.3 22.8 85.5 2001
"08/01/2001" 1.3 29.7 25.9 22.7 78 2001
"09/01/2001" 10.9 29.1 25.4 23.3 87.7 2001
"10/01/2001" 8.7 29.8 26.1 22.8 81.2 2001
"11/01/2001" 2.1 29.8 26.3 23.4 77.3 2001
"12/01/2001" 7.7 29.2 25.8 23.8 84.5 2001
"13/01/2001" 2.2 28.3 26 24.1 80.7 2001
"14/01/2001" 8.4 29.8 26.4 23.4 77.7 2001
"15/01/2001" 0.2 30.1 26.3 24.4 76.7 2001
"16/01/2001" 0 29.9 26.8 23.7 71 2001
"17/01/2001" 0 29.6 26.5 23.8 77.5 2001
"18/01/2001" 3.6 29.9 25.9 24 83.5 2001
"19/01/2001" 1.5 30.2 26.7 23.8 77.2 2001
"20/01/2001" 6.4 29.7 26.5 24.4 79.3 2001
"21/01/2001" 0.2 30.7 26.7 23.8 75.3 2001
"22/01/2001" 0 30.1 26.5 23.2 85.7 2001
"23/01/2001" 7.1 30.4 26.6 23.1 80 2001
"24/01/2001" 0.1 30.5 26.5 23.2 76.8 2001
"25/01/2001" 0 30.6 26.5 23.2 79.5 2001
"26/01/2001" 0.3 31.2 27.3 24.5 75.3 2001
"27/01/2001" 0.1 31.6 27.7 25.1 73.2 2001
"28/01/2001" 0 30.9 27.1 24.6 77.5 2001
"29/01/2001" 0.1 31.6 27.3 24.4 74 2001
"30/01/2001" 0 31.5 27.5 24.3 70 2001
"31/01/2001" 0 31.6 27.2 23.6 69.3 2001
"01/02/2001" 0 31.1 26.3 23.5 72.5 2001
"02/02/2001" 0 31.9 27.2 24.2 79.3 2001
"03/02/2001" 0 31.9 27.6 25 79.3 2001
"04/02/2001" 0 30.8 27.3 25.2 78 2001
"05/02/2001" 10.2 31.2 27 24.2 76 2001
"06/02/2001" 0 31.9 27.2 24.4 78.7 2001
"07/02/2001" 0 32.2 27.6 25 76.7 2001
"08/02/2001" 0 32.2 27.3 24.5 78.3 2001
"09/02/2001" 0.7 32 27.4 25.4 75.3 2001
"10/02/2001" 0.1 31.2 27.4 24.6 71 2001
"11/02/2001" 3 31.4 27.1 22.8 75 2001
"12/02/2001" 0.1 31.4 27.6 24.8 73.5 2001
"13/02/2001" 0 31.8 27.7 24.8 75.5 2001
"14/02/2001" 0 32.8 28.1 25.2 72.7 2001
"15/02/2001" 0 32.4 28.4 25.7 71.8 2001
"16/02/2001" 0.1 32.8 28.5 25.8 70.3 2001
"17/02/2001" 1.8 31.6 27.1 25 79.5 2001
"18/02/2001" 0 29.6 26.9 25.5 79 2001
"19/02/2001" 0.3 32 27.6 24.4 77.3 2001
"20/02/2001" 0 31 27.3 24.4 78.8 2001
"21/02/2001" 0 32.4 28.2 25.3 76 2001
"22/02/2001" 0.1 32.1 28.3 26 73.3 2001
"23/02/2001" 0 32.3 28.1 25.1 76.5 2001
"24/02/2001" 0.8 31 27.3 25.3 81.8 2001
"25/02/2001" 3.2 30.8 27.5 24.6 78.2 2001
"26/02/2001" 3.2 31 27.8 25.2 79.5 2001
"27/02/2001" 5.6 32.2 27.4 23.5 78 2001
"28/02/2001" 0 31.9 28.2 25.8 73.7 2001
"01/03/2001" 0.3 31.2 27.8 25.9 80.3 2001
"02/03/2001" 21.3 29.8 26.6 23.8 86 2001
"03/03/2001" 4.2 32 27.7 25 80 2001
"04/03/2001" 0.1 31.6 28.1 26 76 2001
"05/03/2001" 0 31.8 27.9 25.6 77.5 2001
"06/03/2001" 14.4 31.8 27.5 24.4 78 2001
"07/03/2001" 0 31.8 28 24.9 74.5 2001
"08/03/2001" 0 31.4 27.4 25 76 2001
"09/03/2001" 0 31.4 28 25.1 72.5 2001
"10/03/2001" 0 32.3 28.1 25.1 73.3 2001
"11/03/2001" 0 32.1 28.1 25.7 75.8 2001
"12/03/2001" 0 30.6 27.5 24.7 80.3 2001
"13/03/2001" 34.6 27.4 24.9 23.2 94 2001
"14/03/2001" 45.1 27.5 24.5 23.5 95.5 2001
"15/03/2001" 41.4 28 25.3 22.9 87.2 2001
"16/03/2001" 8.8 29.2 26.1 23.6 88.8 2001
"17/03/2001" 28.7 25.7 24.1 23.6 98.5 2001
"18/03/2001" 31.2 29.8 26 23.7 84.5 2001
"19/03/2001" 0 29.8 26.7 23.8 84.3 2001
"20/03/2001" 0.1 31 27.4 23.8 79.5 2001
"21/03/2001" 29 30.7 27.1 23.9 77.5 2001
"22/03/2001" 0.5 30.2 26.9 24.4 82.5 2001
"23/03/2001" 2.3 30.1 27.2 24.4 79.3 2001
"24/03/2001" 0 30.5 27.2 24 79.5 2001
"25/03/2001" 0 31.1 27.3 25.4 76 2001
"26/03/2001" 0 30.4 27.2 24.5 77.8 2001
"27/03/2001" 0 30.3 27.1 25.2 82.2 2001
"28/03/2001" 0 31.1 27.5 24.6 75 2001
"29/03/2001" 0.6 30.8 27.3 24.6 74.3 2001
"30/03/2001" 0 30.3 26.9 24.5 85.5 2001
"31/03/2001" 1.6 31.1 27.2 23.4 75.2 2001
"01/04/2001" 2.2 29.7 26.4 23.4 81.7 2001
"02/04/2001" 7.2 28.7 26 23.9 85.5 2001
"03/04/2001" 0.8 30.5 27.4 25.7 81.3 2001
"04/04/2001" 0.3 30.5 27 24.9 80.3 2001
"05/04/2001" 0.1 30 27 23.6 75.5 2001
"06/04/2001" 3.8 30.2 26.9 24.2 80.5 2001
"07/04/2001" 0.1 30.5 26.7 25.1 76 2001
"08/04/2001" 0.5 30 27.2 24.4 73.8 2001
"09/04/2001" 0 30.5 27.3 25 72.5 2001
"10/04/2001" 0 30.5 27.1 24.5 74.5 2001
"11/04/2001" 0.1 31 26.8 24.3 76 2001
"12/04/2001" 0.1 30.4 27 24.2 74.8 2001
"13/04/2001" 0 30.7 27.5 25.2 73 2001
"14/04/2001" 19.8 28 24.9 23 91.2 2001
"15/04/2001" 15.3 28.2 25.7 23.7 86.5 2001
"16/04/2001" 4.5 30.5 26.3 24.3 85.5 2001
"17/04/2001" 2.3 29.6 26.9 24.4 76.5 2001
"18/04/2001" 0 29.8 26.8 24.5 83.2 2001
"19/04/2001" 11.5 29.7 26.2 24.7 84.7 2001
"20/04/2001" 1.6 29.8 26.7 24.8 83.7 2001
"21/04/2001" 11 30.3 27 24.6 84.3 2001
"22/04/2001" 0 30.9 27.4 24.6 79.3 2001
"23/04/2001" 0.1 30.6 27.4 25.7 76 2001
"24/04/2001" 14.1 30.5 26.2 23.5 87.7 2001
"25/04/2001" 1.3 30.1 25.7 23.4 86.5 2001
"26/04/2001" 1.3 29.9 26.3 23 78.3 2001
"27/04/2001" 0.6 30 26.6 25 73.5 2001
"28/04/2001" 3 29.2 26.5 23.2 76.2 2001
"29/04/2001" 0 29.6 26.9 24.5 77.3 2001
"30/04/2001" 2.6 29.4 27.1 25.1 84 2001
"01/05/2001" 0.8 29.8 26.9 24.2 78.5 2001
"02/05/2001" 8.6 29.4 25.6 23.5 93.8 2001
"03/05/2001" 38.8 29.5 25.6 23.4 90 2001
"04/05/2001" 10.9 30.2 26.4 23.3 79.5 2001
"05/05/2001" 0 29.2 26.1 23.4 82 2001
"06/05/2001" 0.1 30.5 26.9 24 82.7 2001
"07/05/2001" 0 29.9 26.8 24.2 84.2 2001
"08/05/2001" 0 30.6 27 24.5 86.5 2001
"09/05/2001" 0 29.8 27.3 25.4 86 2001
"10/05/2001" 0 30.4 27.2 24.8 84.2 2001
"11/05/2001" 0 30.8 27.3 25.4 84.5 2001
"12/05/2001" 0 30.8 26.8 24.5 82.3 2001
"13/05/2001" 0 29.4 26.5 24 83 2001
"14/05/2001" 0.1 30.5 27.1 24.5 81 2001
"15/05/2001" 3 29.4 26.6 23.8 82.8 2001
"16/05/2001" 8.2 30 26.8 24.4 83.8 2001
"17/05/2001" 2.2 28.8 26.1 23.8 87.5 2001
"18/05/2001" 0.1 30 26.6 24.2 82 2001
"19/05/2001" 0 31.2 26.9 24.2 85.8 2001
"20/05/2001" 0 28.2 26.3 24.2 74.5 2001
"21/05/2001" 0.5 26.5 24.1 22.2 87.8 2001
"22/05/2001" 32.6 27.6 24.8 22.2 79 2001
"23/05/2001" 3.1 29.1 25.6 23.3 77.7 2001
"24/05/2001" 0 28.4 25.9 23.2 73.7 2001
"25/05/2001" 7.2 26.2 24.4 23.3 93 2001
"26/05/2001" 17.2 27.4 25.2 23.3 93.8 2001
"27/05/2001" 24.8 28.2 25.9 23.8 89 2001
"28/05/2001" 0.5 27.8 26 24.1 90.3 2001
"29/05/2001" 17.6 28 25.8 23.8 89 2001
"30/05/2001" 5.4 28.5 26.5 23.6 82 2001
"31/05/2001" 17.4 28.5 25 23.2 89.5 2001
"01/06/2001" 3 28.2 25.4 24 84 2001
"02/06/2001" 5.2 28.5 24.6 23.3 90 2001
"03/06/2001" 20.6 28.3 25.1 22.6 92.5 2001
"04/06/2001" 23.7 28.3 25.3 23.4 77.7 2001
"05/06/2001" 5.8 27.2 24.1 21.8 93.3 2001
"06/06/2001" 8.4 28.1 25 23.3 76.2 2001
"07/06/2001" 1.7 28.6 25 22.2 81.5 2001
"08/06/2001" 1.4 28.4 25.7 22.5 73 2001
"09/06/2001" 1.6 26 24.3 22.1 90.2 2001
"10/06/2001" 27.2 26.7 24.5 22.4 83.2 2001
"11/06/2001" 3 28.4 25.3 22.1 73.7 2001
"12/06/2001" 0 27 24.9 22.3 74.5 2001
"13/06/2001" 5.6 27.1 24.8 22.2 76.5 2001
"14/06/2001" 5.6 27.3 24.5 22.1 77 2001
"15/06/2001" 0.5 28 25.2 22.9 75.2 2001
"16/06/2001" 11 25.2 23.8 21.8 88.2 2001
"17/06/2001" 33.4 27.8 24.8 22.3 76.5 2001
"18/06/2001" 0.6 27.8 24.8 22.6 82.3 2001
"19/06/2001" 0 27.7 24.8 22.9 78 2001
"20/06/2001" 13.9 26.2 23.2 21.1 82.8 2001
"21/06/2001" 0.2 27.5 24.9 22.2 77.5 2001
"22/06/2001" 0.4 25.1 23.5 22.2 92.5 2001
"23/06/2001" 8.6 27.3 25.1 22.1 80.3 2001
"24/06/2001" 0.9 27.2 24.1 23.2 82.3 2001
"25/06/2001" 1.6 28 24.9 21.7 76.2 2001
"26/06/2001" 2.2 26.6 23.8 22.2 91.7 2001
"27/06/2001" 3.6 27 24.7 22.7 83.2 2001
"28/06/2001" 0.9 26.4 24.2 22.5 89.8 2001
"29/06/2001" 0 27.7 24.7 22.3 86.8 2001
"30/06/2001" 5.4 25.3 23.8 21.7 88.2 2001
"01/07/2001" 9.2 25.7 23.6 21.1 80.8 2001
"02/07/2001" 0.1 27 24.6 22.6 76.2 2001
"03/07/2001" 0 26.4 23.6 22.1 88 2001
"04/07/2001" 2.4 26.8 22.7 20.9 92 2001
"05/07/2001" 17.2 27.3 23.9 21 84.5 2001
"06/07/2001" 0.4 26.7 24.2 22.4 88 2001
"07/07/2001" 34.6 26.2 23.8 21.1 84.3 2001
"08/07/2001" 8.8 26.7 24.4 22.3 79 2001
"09/07/2001" 6.3 27 24.2 20.9 75 2001
"10/07/2001" 0.3 24.9 23.4 22.1 89.5 2001
"11/07/2001" 2.6 25.1 23 21.3 94.8 2001
"12/07/2001" 23.6 26.4 23.6 22.2 89.7 2001
"13/07/2001" 0 26.6 24.4 22.2 84 2001
"14/07/2001" 0.6 25.2 23.5 21.7 75 2001
"15/07/2001" 1.7 26.2 23.8 21.2 67.5 2001
"16/07/2001" 4.5 27 24.1 21 82.3 2001
"17/07/2001" 22.6 26.2 23.1 21.4 92.3 2001
"18/07/2001" 66.2 27.2 24.2 20.9 82 2001
"19/07/2001" 0.3 27.2 24.1 22.6 80.7 2001
"20/07/2001" 0 27 24.1 21.7 78.8 2001
"21/07/2001" 0 26.6 23.7 21.8 85.5 2001
"22/07/2001" 0 27.2 24.3 21.7 87.5 2001
"23/07/2001" 0 27.8 25.1 23 77.7 2001
"24/07/2001" 0.1 27.1 23.9 22.2 82 2001
"25/07/2001" 7.8 27.6 24.4 22.2 76.7 2001
"26/07/2001" 0 27 24 22.1 77.8 2001
"27/07/2001" 6.2 27.5 23.6 20.8 77.5 2001
"28/07/2001" 2.9 25 23.3 21.6 85 2001
"29/07/2001" 0 26.6 24.2 22.2 75.5 2001
"30/07/2001" 0.1 26.7 24.1 22.2 78.3 2001
"31/07/2001" 2 27 24.4 22.2 85.3 2001
"01/08/2001" 8.7 27.6 24 20.1 77.5 2001
"02/08/2001" 0.3 26.6 24.4 23 70.5 2001
"03/08/2001" 2 27.3 23.2 20.8 81.5 2001
"04/08/2001" 1.8 26.2 23.4 21.2 84.5 2001
"05/08/2001" 3.3 25.6 23.6 21.4 76.5 2001
"06/08/2001" 3.3 26.5 23.9 21.3 77 2001
"07/08/2001" 0 26 23 21.3 83.5 2001
"08/08/2001" 10.4 24.3 22.9 20.6 77.3 2001
"09/08/2001" 1.4 27.1 23.8 20.6 71.7 2001
"10/08/2001" 1 26.2 22.3 19.5 86.2 2001
"11/08/2001" 5.6 23.8 22.5 19.3 78.5 2001
"12/08/2001" 5.9 26.9 23.7 20.3 73.5 2001
"13/08/2001" 4.6 26.6 23.2 20.6 81 2001
"14/08/2001" 0.7 26.5 24 21.6 70.5 2001
"15/08/2001" 1.4 26 23.1 20 71 2001
"16/08/2001" 0.2 25.7 23.6 21.5 77 2001
"17/08/2001" 2.4 26 23 21.4 86 2001
"18/08/2001" 1.4 27.5 24.3 21.1 80.7 2001
"19/08/2001" 13.2 23.7 22.4 20.3 93.5 2001
"20/08/2001" 28.5 26.8 23.7 20.2 82.3 2001
"21/08/2001" 1.4 26.1 23.4 21.6 87.5 2001
"22/08/2001" 17.6 26.2 23.1 21.1 89.5 2001
"23/08/2001" 2.2 27.6 23.8 21.7 82.8 2001
"24/08/2001" 10 27.2 23.9 21.5 82.7 2001
"25/08/2001" 0.1 27 24.1 21.7 82.3 2001
"26/08/2001" 0 27.4 24.1 21 77 2001
"27/08/2001" 0 27.3 24 22.1 84.7 2001
"28/08/2001" 13.2 24.6 23 20.2 90.2 2001
"29/08/2001" 5.3 27.4 24.3 22.1 78.7 2001
"30/08/2001" 0 27.2 24.8 23.2 80.7 2001
"31/08/2001" 3.9 27.4 24.3 21.4 82 2001
"01/09/2001" 18.2 26.2 23.8 21 85.2 2001
"02/09/2001" 20 26.5 23.6 21.5 80 2001
"03/09/2001" 6 27.3 24.1 21.6 80 2001
"04/09/2001" 1.8 27.5 24.2 20.8 83.7 2001
"05/09/2001" 0 27.9 24.4 20.8 76.8 2001
"06/09/2001" 2.5 25.3 22.5 19 86.7 2001
"07/09/2001" 9.3 25.4 23 20.8 87.8 2001
"08/09/2001" 6 26.1 23.2 21.1 85.8 2001
"09/09/2001" 1.6 27.1 24.3 21.6 78.5 2001
"10/09/2001" 0 27.9 24.6 21.6 84.5 2001
"11/09/2001" 0 28.8 24.8 21.8 83.3 2001
"12/09/2001" 0 29.8 25.7 23 81.3 2001
"13/09/2001" 0.1 28.6 25.6 23.6 82.5 2001
"14/09/2001" 6 28.3 25.1 22.6 78 2001
"15/09/2001" 0.1 27.5 24.5 21.5 78.8 2001
"16/09/2001" 0 27.8 24.2 20 83.7 2001
"17/09/2001" 0 28 24.8 19.8 84.7 2001
"18/09/2001" 8.8 25.3 21.9 19.9 96 2001
"19/09/2001" 21.8 23.5 22.6 20 87.7 2001
"20/09/2001" 18.6 25.4 23.1 20.9 90.5 2001
"21/09/2001" 23 27 24.1 21.1 80.5 2001
"22/09/2001" 27.9 25.3 23.3 20.9 84 2001
"23/09/2001" 19 25.2 22.4 20 82.7 2001
"24/09/2001" 0 27.8 24.4 21.2 74.8 2001
"25/09/2001" 0 28.1 24.9 22.3 72 2001
"26/09/2001" 0.1 28.2 24.9 21.7 74.3 2001
"27/09/2001" 0.1 28.7 25.2 21.8 76.7 2001
"28/09/2001" 0 28.8 25.4 22.8 75.5 2001
"29/09/2001" 0 28.7 25.5 23.2 73.8 2001
"30/09/2001" 0 27.8 25 23 72.8 2001
"01/10/2001" 0 28.7 25.4 23.6 72.3 2001
"02/10/2001" 0 29.1 25.2 22 77.5 2001
"03/10/2001" 0 28.5 25.3 22.1 80.7 2001
"04/10/2001" 0.1 29.3 25.4 22.7 81 2001
"05/10/2001" 0.1 30.3 25.4 22.2 79 2001
"06/10/2001" 0.1 29.7 25.6 22.4 80.5 2001
"07/10/2001" 0 29.2 25.8 23.3 82 2001
"08/10/2001" 0 29.4 25.6 23.1 84.5 2001
"09/10/2001" 5.3 28.8 25.7 22.9 78.7 2001
"10/10/2001" 2.2 29.1 25.7 23 85 2001
"11/10/2001" 1.7 26.3 24.1 22.8 81.2 2001
"12/10/2001" 1.7 27.4 24.4 21.8 78.5 2001
"13/10/2001" 6.9 27.2 24.1 21.3 82 2001
"14/10/2001" 18.3 24 22.8 22.1 95 2001
"15/10/2001" 73.9 25.3 23.1 21.8 93.3 2001
"16/10/2001" 28.6 25.1 22.9 21.6 92.5 2001
"17/10/2001" 10.6 26.3 23.6 22.2 95.8 2001
"18/10/2001" 8.4 28.1 24.8 21.8 87.8 2001
"19/10/2001" 3.1 29.7 26.2 23.3 81.5 2001
"20/10/2001" 0 28.5 25.9 23.7 84.3 2001
"21/10/2001" 5 29.3 26.1 23.4 78.5 2001
"22/10/2001" 0 29.5 25.5 22.6 83.5 2001
"23/10/2001" 0 29.3 25.9 22.8 83.8 2001
"24/10/2001" 0 29.4 26.2 24.7 81.8 2001
"25/10/2001" 0 29.2 26 23.2 83 2001
"26/10/2001" 33.7 26.7 24.2 21.8 82.5 2001
"27/10/2001" 2.2 27.1 23.9 21.6 72 2001
"28/10/2001" 0.1 27.9 24.7 21.9 74.8 2001
"29/10/2001" 0 28.7 25.5 22.2 83.2 2001
"30/10/2001" 0.4 29.5 26 23.2 80.5 2001
"31/10/2001" 0.1 29.3 26 23.5 74.8 2001
"01/11/2001" 0 29.7 26.1 23.3 75.2 2001
"02/11/2001" 0 30 26 22.2 78.3 2001
"03/11/2001" 0 29.8 26.6 24 76.2 2001
"04/11/2001" 0 30.6 26.5 23.2 75.3 2001
"05/11/2001" 0 30.5 26.2 21.4 79.5 2001
"06/11/2001" 0 30.4 26.6 23.6 78 2001
"07/11/2001" 0.4 30 26.5 24.1 76.5 2001
"08/11/2001" 0.2 30 26.2 23 77.3 2001
"09/11/2001" 0 29.3 26.2 22.2 80.3 2001
"10/11/2001" 0.1 30.1 26.3 23.7 74.8 2001
"11/11/2001" 0.1 30 26.2 22.9 75.3 2001
"12/11/2001" 0 30 26.2 23.1 79 2001
"13/11/2001" 0 30.6 26.5 23.8 80 2001
"14/11/2001" 0 30.2 26.8 23.2 73.3 2001
"15/11/2001" 0 29.9 26.3 23.4 78.5 2001
"16/11/2001" 0 30.5 26.5 21.7 77.5 2001
"17/11/2001" 0 30.3 26.9 23.7 78.5 2001
"18/11/2001" 0.5 30.2 26.9 23.9 78.2 2001
"19/11/2001" 0 31.3 26.8 23.7 74 2001
"20/11/2001" 0 30.5 26.4 22.6 71 2001
"21/11/2001" 0 30.4 26 22.2 81.5 2001
"22/11/2001" 0.2 30.3 26.3 22.4 79.5 2001
"23/11/2001" 0 30.5 26.5 24.2 73.3 2001
"24/11/2001" 0 30.9 26.6 23.5 76.3 2001
"25/11/2001" 0 30.4 26.7 23.7 76.2 2001
"26/11/2001" 0.4 28.9 25.5 23 85 2001
"27/11/2001" 13 30.6 26.5 23 78.3 2001
"28/11/2001" 0 30.8 26.9 23.7 74.7 2001
"29/11/2001" 0.1 29 26.3 23.7 85.3 2001
"30/11/2001" 15.6 28.8 26.7 24.8 84.7 2001
"01/12/2001" 1.2 31.1 26.3 22.8 78.2 2001
"02/12/2001" 8.4 29.5 26.8 24.9 82.2 2001
"03/12/2001" 0 27.1 24.4 23 90.7 2001
"04/12/2001" 6.9 27.1 24.4 21.9 90.7 2001
"05/12/2001" 9.4 29.7 26.1 22.9 77.2 2001
"06/12/2001" 0 30.1 26.6 23.4 80.2 2001
"07/12/2001" 1 30.2 26.7 23.6 77.3 2001
"08/12/2001" 0.3 29.8 26.3 22.9 74.7 2001
"09/12/2001" 9.7 29.5 25.8 23.6 85.2 2001
"10/12/2001" 3.4 29.8 26.4 22.6 75.8 2001
"11/12/2001" 0 29.9 26.1 22.2 74 2001
"12/12/2001" 0 30.2 26.7 23.7 71.5 2001
"13/12/2001" 0.1 30.3 27 23.4 73.5 2001
"14/12/2001" 7.1 30.4 27.1 23.4 75.5 2001
"15/12/2001" 0 30.7 27.1 24.8 76.8 2001
"16/12/2001" 0 30.1 26.7 23.7 78 2001
"17/12/2001" 0.6 30.6 26.7 24.1 77.3 2001
"18/12/2001" 0 30.9 27.2 24.8 77.5 2001
"19/12/2001" 0.1 30.2 26.7 24.5 79.5 2001
"20/12/2001" 0 30.4 27 24.4 80.5 2001
"21/12/2001" 0 31.1 27.2 24.2 77.3 2001
"22/12/2001" 0.1 30.8 26.7 24.5 78.8 2001
"23/12/2001" 0 31.2 27.4 24 80.5 2001
"24/12/2001" 0.1 31.5 27.5 24 74.2 2001
"25/12/2001" 0 31.1 27.3 24.6 72.3 2001
"26/12/2001" 0 31.1 27.3 24.5 76.2 2001
"27/12/2001" 0 31.2 27.7 24.4 71.5 2001
"28/12/2001" 0.1 31.8 27.3 24.5 79 2001
"29/12/2001" 4 30.9 27.5 25.3 79.5 2001
"30/12/2001" 1.4 30.5 27.2 24.9 79 2001
"31/12/2001" 43.7 26.7 24.3 22.7 90.3 2001
"01/01/2002" 16.4 27.9 25 22.7 91.3 2002
"02/01/2002" 9 30 25.8 23.9 88.2 2002
"03/01/2002" 7.1 28.8 25.9 24 83 2002
"04/01/2002" 0.4 27.3 24.5 22.8 92.5 2002
"05/01/2002" 58.5 30.4 25.4 22.7 88.2 2002
"06/01/2002" 15 28.7 25.1 22.8 85.5 2002
"07/01/2002" 21 29.2 24.4 21.9 85.8 2002
"08/01/2002" 0.1 29.7 25.8 22.2 89.8 2002
"09/01/2002" 2.8 29.7 26.4 24.2 80.5 2002
"10/01/2002" 15.8 29.7 26.1 23.7 85.7 2002
"11/01/2002" 45.6 28.9 25.8 22.8 86.5 2002
"12/01/2002" 6.3 30.1 26.8 24.6 78.5 2002
"13/01/2002" 0 29.9 26.6 23.8 77.7 2002
"14/01/2002" 2 29.3 26.1 23.5 83 2002
"15/01/2002" 2 28.5 25.4 24.2 88 2002
"16/01/2002" 24.2 30.2 25.6 22.5 87 2002
"17/01/2002" 14.1 28.6 26 23.8 89.8 2002
"18/01/2002" 9.6 30.4 26.8 24.3 78.5 2002
"19/01/2002" 0 29.7 26.9 24 73.5 2002
"20/01/2002" 0.4 30.3 26.8 24.2 78.5 2002
"21/01/2002" 1 30.1 27.1 24.9 76.8 2002
"22/01/2002" 0.1 29.4 26.4 24.4 78.3 2002
"23/01/2002" 0.5 29.5 26.3 23.3 77.7 2002
"24/01/2002" 0 30 26.9 23.7 77.2 2002
"25/01/2002" 0.5 30.5 26.9 24.7 80 2002
"26/01/2002" 0 30.9 27.3 24.9 72.5 2002
"27/01/2002" 0 30.7 26.8 23.7 69.8 2002
"28/01/2002" 0 31.1 26.7 23.1 69.2 2002
"29/01/2002" 0 30.5 26.9 23.2 65.3 2002
"30/01/2002" 0 30.9 27.1 24.1 67.2 2002
"31/01/2002" 0 31.8 27.7 24.2 72 2002
"01/02/2002" 0 30.8 27.1 24.9 75.7 2002
"02/02/2002" 7.7 30.8 27.1 24.1 73 2002
"03/02/2002" 0 31.7 27.4 23.9 74.5 2002
"04/02/2002" 0.1 30.2 26.4 24.6 86 2002
"05/02/2002" 15.5 28.8 25.4 22.5 85.5 2002
"06/02/2002" 0 28.3 24.1 21.9 94.3 2002
"07/02/2002" 39 30.4 26 21.7 80.7 2002
"08/02/2002" 0 30.1 26.7 23.9 74 2002
"09/02/2002" 0 29.1 26 23.8 89.5 2002
"10/02/2002" 40.2 30.4 26.6 22.5 81.7 2002
"11/02/2002" 0 30.5 27 24.7 76.3 2002
"12/02/2002" 0.1 30.2 26.7 24.3 74.2 2002
"13/02/2002" 0 29.3 26.5 24 73.5 2002
"14/02/2002" 0 29.8 26.9 24.1 77 2002
"15/02/2002" 0 30.5 27.6 25 79.5 2002
"16/02/2002" 0.1 30.4 27.3 25 80.7 2002
"17/02/2002" 0 30.8 27.4 23.9 90.2 2002
"18/02/2002" 0 32 27.8 25 86.7 2002
"19/02/2002" 0 31.3 27.6 24.9 85.3 2002
"20/02/2002" 0.2 30.8 27.5 24.9 80 2002
"21/02/2002" 0 30.4 27.2 24.7 71.5 2002
"22/02/2002" 0 31 27.2 24.3 75 2002
"23/02/2002" 0 32.4 28 25 71.8 2002
"24/02/2002" 0 31.4 27.6 24.5 71.7 2002
"25/02/2002" 0 31.4 27.2 24.1 NA 2002
"26/02/2002" 0 31.1 27.6 24.5 66.3 2002
"27/02/2002" 0 29.3 27.1 24.7 62.5 2002
"28/02/2002" 0 31 27.1 24.2 74.7 2002
"01/03/2002" 0 31.3 27.6 24.7 73 2002
"02/03/2002" 0.1 31 27.3 25.3 79.2 2002
"03/03/2002" 7.8 30.8 27 24.8 79.8 2002
"04/03/2002" 4.8 31.3 27 24.2 80.8 2002
"05/03/2002" 5 30 26.4 23.9 88.5 2002
"06/03/2002" 10.2 30.2 27 24.4 81 2002
"07/03/2002" 6.2 30.1 26.2 24.2 95.5 2002
"08/03/2002" 2.1 30.5 27 24.3 75.8 2002
"09/03/2002" 2 30.3 26.8 23.4 74.5 2002
"10/03/2002" 0.9 30.6 26.9 23.2 73.3 2002
"11/03/2002" 2.3 30.7 27.3 23.8 76.2 2002
"12/03/2002" 0 30.9 27.5 24.7 72.5 2002
"13/03/2002" 0 29.9 27.3 24.9 84.5 2002
"14/03/2002" 5 30.7 26.8 23.9 85 2002
"15/03/2002" 0 30.7 27.2 24.5 84 2002
